geneNames	GSM302859	GSM302864	GSM302866	GSM302870	GSM302872	GSM302882	GSM302896	GSM302900	GSM302924	GSM302927	GSM302933	GSM302943	GSM303364	GSM303366	GSM303368	GSM303520	GSM303522	GSM303523	GSM303525	GSM303531	GSM303533
FOXN2	40.6159	71.5834	50.6501	43.6193	76.6855	55.9968	76.8983	65.6737	32.6785	65.9907	77.9428	54.6989	55.2545	65.9601	17.2937	50.3616	82.2351	67.3765	42.6481	78.7513	46.3706
FOXN3	857.046333333333	1128.57733333333	1015.25966666667	530.563333333333	1208.88766666667	1142.27933333333	961.908	965.822333333333	1206.36066666667	1176.63266666667	835.841333333333	993.045666666667	826.938	944.377666666667	1115.86233333333	1142.91133333333	783.994333333333	1301.34933333333	932.149666666667	984.494333333333	884.434666666667
FOXN3-AS2	57.2658	94.9733	38.2727	122.342	103.854	76.6092	28.9719	87.461	16.4616	98.1854	86.1884	72.2342	117.222	25.9779	79.9342	22.3033	118.283	14.2276	76.7423	29.7671	86.0505
FOXO1	942.9425	1071.735	1212.555	1209.34	1171.979	1836.46	667.701	1068.795	1406.255	1319.758	1460.7395	965.162	855.6795	1046.6645	788.4245	721.6005	1864.655	1111.643	1411.012	1555.615	987.4555
FOXO3	1940.83	2459.2	2136.87	2811.72	2480.84	2226.38	1646.4	1649.4	2664.13	2254.91	1960.12	2255.65	1421.82	1726.32	1576.65	1666.84	2927.73	3112.37	2357.39	2338.12	1958.96
FOXO4	88.9091	142.645	88.1316	82.8031	46.4756	98.9938	33.1974	61.2181	101.928	51.7322	38.6342	68.5245	80.9118	72.4576	72.3544	86.081	50.6425	116.918	70.6371	53.1469	84.9779
FOXP3	48.10425	44.80845	23.223195	51.2383	46.02005	35.3372	42.85475	53.0332	12.55665	40.56335	35.15735	32.338355	51.0428	30.94745	20.3197	54.40625	47.20925	27.27825	61.96485	44.0492	40.2313
FOXRED2	37.1375	30.3927	35.0371	38.5102	41.8315	33.115	47.4119	15.2041	16.4651	44.3069	74.4231	79.6833	37.867	31.2487	33.202	35.5119	40.6221	71.0209	106.77	14.2175	121.115
FPGS	565.311	736.594	684.441	776.703	965.106	533.235	794.439	874.187	764.966	577.722	592	649.77	448.003	602.934	573.18	873.8	760.731	806.43	626.362	500.776	809.591
FPGT	221.251	307.673	361.307	152.853	346.473	455.039	374.352	397.168	313.977	235.77	211.353	207.308	245.361	406.23	309.227	259.485	215.139	137.073	160.026	182.658	186.359
FPR1	668.24655	312.7844	139.3713	3948.301	462.60555	73.1571	614.38575	730.98555	115.668655	646.437815	536.00325	1376.14285	565.82935	267.5642	719.12049	1572.996	1886.46175	198.133115	272.6131	381.01975	971.6138
FPR2	139.5955	16.12192	77.19865	1011.084	86.00045	60.72545	74.227	65.38735	19.4036	64.4011	29.6192	171.438	152.5275	48.55255	143.397	128.565	181.7765	10.959255	32.4109	29.762965	51.934
FPR3	358.098	623.164	347.662	747.092	702.966	928.851	343.176	499.743	470.493	759.639	844.565	1380.3	994.988	811.765	1869.29	2112.53	975.41	702.315	1025.25	1143.13	1608.23
FRAS1	117.654	175.705	169.065	124.177	110.703	77.4662	101.433	59.6069	55.2907	87.9985	48.7302	55.7258	96.1134	76.5312	83.3612	116.254	142.685	26.2277	166.555	129.862	124.538
FRAT1	262.169	207.397	215.292	472.838	276.09	202.928	242.634	239.647	223.69	410.486	293.965	352.905	213.733	230.607	189.137	351.737	171.427	201.962	216.066	189.541	172.926
FRAT2	274.624	321.118	248.67	1306.97	271.438	314.753	275.613	257.028	309.8	285.387	310.662	423.623	345.528	334.838	290.426	279.264	190.328	198.576	224.101	226.494	141.624
FRK	18.9522	30.6987	2.09065	5.80874	37.7572	47.6848	27.2046	42.2866	61.3195	8.11965	3.83056	20.3922	26.5577	57.4116	5.63749	2.6095	6.40939	6.42298	4.31422	33.3459	17.6561
FRMD1	102.081	30.5142	45.6016	28.3804	29.7172	16.7076	27.845	23.9483	24.5127	15.3773	42.0338	8.56985	30.0303	26.817	12.7744	25.9608	37.4133	18.3034	11.1315	10.3738	29.9418
FRMD4A	202.777	224.1035	176.8145	93.838	44.1157	51.9721	78.1971	69.05545	54.6707	72.1031	40.43686	50.92745	157.1865	205.097	166.4655	182.6686	137.2023	115.70105	227.8865	289.368	194.25365
FRMD4B	178.278866666667	260.981166666667	147.4381	174.518533333333	136.439433333333	258.590096666667	284.922533333333	268.772966666667	138.87226	311.773433333333	173.3119	237.925583333333	120.185	370.3067	321.294433333333	179.9676	176.236376666667	145.54187	188.307533333333	166.2745	99.8045666666667
FRMD8	29.6031	34.3004	28.2029	69.7092	63.2272	33.6689	27.8423	12.7776	46.4622	192.465	36.0298	37.0082	31.3221	53.9754	18.2415	138.52	89.744	129.472	117.061	66.2001	97.3996
FRMPD1	13.9792	142.697	31.874	34.5516	78.8309	20.0611	70.8124	27.1505	54.7756	48.7659	55.2273	75.2344	31.6765	16.8923	19.7782	26.4212	27.8477	28.7441	24.4457	10.5525	45.723
FRMPD4	16.2224	6.94398	7.13611	37.0405	95.7243	37.7788	11.598	42.067	10.4376	10.2051	8.49269	14.053	14.2376	8.76432	85.8142	88.0739	52.4676	10.9897	55.9242	49.0423	25.5785
FRRS1L	25.7619	44.4825	36.1	24.2115	26.7929	30.6396	14.8073	32.0881	5.97845	8.97764	11.822	52.5907	11.4814	20.7533	20.7135	36.487	7.35246	22.5874	28.0167	40.16	17.4749
FRS2	4.86172	4.57357	5.45458	12.1741	11.3297	5.3603	20.2902	10.4661	15.2528	13.9149	21.1442	18.7972	5.48887	3.4388	7.61055	5.50017	6.38305	17.3686	3.87632	6.87613	11.5196
FRS3	122.472	136.022	239.321	121.066	217.513	176.724	213.675	179.106	130.615	216.003	142.354	176.637	212.962	224.101	195.467	160.711	163.21	103.713	53.5159	282.161	131.986
FRY	322.243666666667	271.2258	381.8268	160.341533333333	247.278033333333	497.391666666667	208.553533333333	204.202733333333	586.146666666667	263.8324	211.6432	278.937533333333	220.064166666667	345.894333333333	203.870233333333	136.031766666667	197.003166666667	432.908166666667	265.028133333333	389.843833333333	195.678833333333
FRYL	996.143	891.3825	982.068	729.744	870.413	1301.95	1229.0905	1137.079	1168.451	815.29	959.5915	1026.53	1044.613	1171.2535	996.856	820.8715	661.303	891.4705	558.8795	579.527	729.027
FRZB	151.856	116.8556	90.28205	136.2265	168.4805	231.456	127.88965	334.596	699.97	280.0645	603.973	240.3145	266.5465	119.01665	180.6125	126.7705	158.31205	540.157	752.9365	491.6255	91.75775
FSCN1	550.6435	193.295	172.8205	82.68395	191.6625	221.227	279.1275	157.366	174.611	369.7735	215.8585	359.332	200.554	329.2045	148.9345	548.49	145.476	647.487	407.5765	422.317	359.7565
FSCN2	4.22226	4.41212	16.0626	4.0472	4.67267	3.36864	1.38068	3.80548	2.33065	4.77287	3.92651	3.56773	2.73791	4.24201	2.04189	7.57661	5.56982	3.57416	6.64333	7.17722	5.87268
FSCN3	239.832	241.55	163.156	252.9	205.168	140.678	192.883	118.799	102.775	193.219	127.825	100.201	281.223	168.974	208.932	221.838	328.292	89.515	164.488	112.035	142.401
FSD1	11.4016	14.5867	9.36656	11.8224	9.4038	17.4117	18.4875	9.29831	14.8055	13.3392	6.32035	10.7258	8.66681	6.22225	7.2151	11.6527	8.47977	5.3185	8.06059	13.2187	10.7705
FSHB	65.6991	143.095	70.5585	60.1224	195.649	85.2183	69.4264	83.5265	44.0075	156.434	73.2671	52.2289	16.5656	86.4598	54.2019	29.1628	22.8058	18.2643	34.394	66.5531	51.9579
FSHR	11.4814	10.2789	8.98562	15.7354	16.4064	12.9806	12.073	16.0572	7.79177	12.0618	9.963	7.78169	18.3851	10.2093	9.27835	12.1682	11.6114	8.43713	15.4651	5.98467	10.0104
FST	161.6677	177.76305	221.3005	1005.5845	124.3603	108.1325	142.998	105.55265	282.69385	112.1326	119.77125	199.3547	161.7335	135.4145	120.51095	206.2999	218.50195	127.25325	129.91125	77.26135	157.68
FSTL1	10363.1	10776.5	10714.6	7898.61	12843.8	7290.38	11694.3	9203.22	9453.92	10856.7	8816.46	9262.49	9913.37	10986.8	10035.8	11055.3	12685.1	14173.7	11615	12742.2	9518.28
FSTL3	261.154	219.324	240.317	276.246	198.6	225.508	152.539	135.603	309.95	102.332	97.9476	143.439	206.088	214.955	210.147	223.598	391.574	218.244	248.943	239.15	251.722
FSTL4	20.6766	33.1834	22.1303	42.2768	55.1568	28.4093	26.9687	17.3826	15.5265	17.2423	19.1525	25.2045	26.5392	26.2869	18.5713	27.0116	32.5159	10.4919	10.5142	12.8986	13.7202
FTCD	39.8869	19.6649	27.5879	33.2827	40.2898	20.1247	49.1901	28.3281	71.2167	32.8409	54.527	11.9582	40.0895	17.8651	25.5531	43.2029	24.3561	37.2046	55.5866	24.3783	114.175
FTH1	7130.12	10120.275	7951.405	11061.49	10573.815	5783.06	6845.965	9233.005	8215.985	8676.585	8638.745	10761.645	7413.835	8343.865	12417.94	11772.87	8905.92	9918.15	9881.805	9379.51	15220.295
FTH1P5	10757	13766	12618.1	13775.9	12547.2	9210.8	11247.3	12905.2	8615.97	10750.6	8588.96	10390.8	12242.9	10315.5	15667.3	14139.6	13792.4	12686.3	9056.4	10941.7	14849.5
FTL	20962.4	30961.95	21707.4	19859.3	15921.05	12481.6	14662.1	16525.45	12473.8	15973.2	17789.6	16193.55	18139.95	16296.45	19148.05	20402.45	16651.5	27158	23790.95	23485.65	28293.65
FTO	1397.97	1719.19	2067.7	529.74	1381.62	1552.33	1613.98	1274.45	1540.5	1321.2	1677.66	1685.19	1143.28	1769.1	1021.69	1350.39	988.023	2068.14	2069.83	1936.77	1465.53
FTSJ1	518.166	342.1665	429.2255	618.501	509.6915	542.583	485.8955	427.9975	535.535	508.691	535.0685	418.781	506.4275	478.6695	533.404	351.101	684.642	342.9455	349.903	389.5715	337.9925
FTSJ2	469.2565	595.6195	501.076	661.0715	504.876	432.523	626.1265	395.982	383.1585	438.9055	458.655	433.114	388.462	406.102	390.1575	308.9925	466.978	394.1275	314.1525	269.734	225.0935
FTSJ3	784.407	871.892	822.231	1153.84	766.596	617.275	552.491	728.034	865.321	854.885	794.109	884.574	775.623	760.384	645.952	866.029	695.09	810.281	657.822	669.306	749.671
FUBP1	332.11255	281.24655	350.923225	457.975225	249.0631	268.3617	295.8512875	387.71665	263.82855	187.86565	384.76105	325.614675	340.3477	373.54455	372.1277	285.677275	449.921875	282.489525	171.6392925	213.409025	176.899475
FUBP3	397.139	358.634	722.625	403.169	262.326	476.689	366.313	279.772	388.281	317.647	250.186	307.073	206.308	547.905	314.283	289.428	555.904	140.945	250.029	262.137	109.111
FUCA1	1870.85	6099.42	1840.09	1140.17	2739.57	3307.46	3497.63	3675.47	2021.24	2939.21	3549.69	4030.71	2186.1	2324.72	3171.63	2342.08	925.754	7851.76	4927.5	4636.81	5993.99
FURIN	552.713	526.388	303.866	825.351	476.595	282.014	376.8	391.329	415.219	370.698	425.049	379.847	330.931	298.428	358.459	683.533	528.15	571.598	700.306	677.49	733.263
FUS	645.369	588.236333333333	497.8723	757.0077	455.117	314.790166666667	384.3482	361.760733333333	329.175	392.078633333333	540.9305	398.6705	461.413666666667	359.430033333333	379.6336	790.559733333333	657.948333333333	683.031366666667	695.455566666667	713.8461	679.079333333333
FUT1	135.658	177.215	264.116	132.167	204.239	159.525	150.884	125.148	132.494	132.184	82.9121	97.5876	164.034	114.856	133.901	91.0583	147.052	74.9015	81.6784	160.653	166.634
FUT2	133.53445	150.1655	175.062	220.2965	113.76335	78.08515	77.7721	130.746	106.501	43.61535	73.52215	70.84775	93.61185	87.0995	54.4281	124.307	152.6986	102.6535	140.828	182.659	206.4245
FUT3	41.2756	132.03015	98.01205	82.21845	79.22745	63.7778	90.85965	31.5971	45.396465	70.2932	19.757045	43.113465	127.3459	51.753	36.6432	65.60695	76.00335	41.902125	93.34415	49.24405	40.8433
FUT4	171.2335	167.208	189.5827	110.90615	350.9145	285.266	170.0195	383.149	340.86	420.7845	304.247	358.7225	216.4435	221.1284	282.8665	257.8418	136.00705	208.7445	192.2625	187.57905	192.8935
FUT5	10.9718	21.5249	12.0484	15.8795	15.015	10.4412	8.48761	12.107	6.821	45.722	17.8038	11.5705	12.3647	21.1684	46.5835	21.6404	17.7477	92.762	14.795	16.7397	27.7312
